"stidstd","schoolid","st04q01","st81q01","st81q02","st81q03","st81q04","st81q05","st62q01","st62q03","st62q06","st62q07","st62q12","st62q15","st62q16","pv1math","pv2math","pv3math","pv4math","pv5math","st81q01s","st81q02s","st81q03s","st81q04s","st81q05s","st62q01s","st62q03s","st62q06s","st62q07s","st62q12s","st62q15s","st62q16s"
1256,49,1,3,1,2,4,3,1,3,3,3,2,2,2,-1.49,0.065,-0.426,-0.2,0.334,3.25,2.25,3,3.25,3.5,2,3.5,3.25,3.75,1.75,2.75,2.25
1267,50,2,4,4,4,4,4,3,4,4,4,5,5,4,1.714,1.073,1.531,1.775,2.104,3.11111111111111,2.55555555555556,2.66666666666667,3.11111111111111,3.22222222222222,1.77777777777778,4.33333333333333,4.22222222222222,2.88888888888889,2.22222222222222,4.11111111111111,4.22222222222222
1269,50,1,3,2,2,3,3,1,5,5,1,4,5,4,1.366,1.232,1.645,1.552,1.971,3.11111111111111,2.55555555555556,2.66666666666667,3.11111111111111,3.22222222222222,1.77777777777778,4.33333333333333,4.22222222222222,2.88888888888889,2.22222222222222,4.11111111111111,4.22222222222222
1271,50,2,3,2,3,4,4,4,4,4,4,2,4,4,1.224,1.27,0.631,1.871,0.982,3.11111111111111,2.55555555555556,2.66666666666667,3.11111111111111,3.22222222222222,1.77777777777778,4.33333333333333,4.22222222222222,2.88888888888889,2.22222222222222,4.11111111111111,4.22222222222222
1279,50,1,3,3,3,4,4,1,4,3,3,1,5,2,1.478,1.5,1.33,1.383,1.281,3.11111111111111,2.55555555555556,2.66666666666667,3.11111111111111,3.22222222222222,1.77777777777778,4.33333333333333,4.22222222222222,2.88888888888889,2.22222222222222,4.11111111111111,4.22222222222222
1280,50,1,3,3,3,3,4,1,4,4,4,1,4,4,1.05,1.771,1.175,1.316,0.402,3.11111111111111,2.55555555555556,2.66666666666667,3.11111111111111,3.22222222222222,1.77777777777778,4.33333333333333,4.22222222222222,2.88888888888889,2.22222222222222,4.11111111111111,4.22222222222222
1284,50,1,3,3,2,2,2,2,5,5,3,1,5,5,2.266,2.486,1.709,2.032,2.284,3.11111111111111,2.55555555555556,2.66666666666667,3.11111111111111,3.22222222222222,1.77777777777778,4.33333333333333,4.22222222222222,2.88888888888889,2.22222222222222,4.11111111111111,4.22222222222222
1287,50,1,4,3,3,4,4,2,4,4,4,4,3,5,1.816,1.32,1.161,1.101,1.032,3.11111111111111,2.55555555555556,2.66666666666667,3.11111111111111,3.22222222222222,1.77777777777778,4.33333333333333,4.22222222222222,2.88888888888889,2.22222222222222,4.11111111111111,4.22222222222222
1292,50,1,2,1,2,3,3,1,4,4,1,1,1,5,0.093,-0.112,0.852,0.454,0.224,3.11111111111111,2.55555555555556,2.66666666666667,3.11111111111111,3.22222222222222,1.77777777777778,4.33333333333333,4.22222222222222,2.88888888888889,2.22222222222222,4.11111111111111,4.22222222222222
1296,50,1,3,2,2,1,1,1,5,5,2,1,5,5,0.559,1.249,1.136,0.367,0.6,3.11111111111111,2.55555555555556,2.66666666666667,3.11111111111111,3.22222222222222,1.77777777777778,4.33333333333333,4.22222222222222,2.88888888888889,2.22222222222222,4.11111111111111,4.22222222222222
1302,51,2,4,4,4,4,4,3,5,4,1,1,5,4,-1.716,-0.283,-0.594,-1.312,-0.885,3.44444444444444,3.55555555555556,3.77777777777778,3.55555555555556,3.77777777777778,2.44444444444444,4.22222222222222,3.77777777777778,2.55555555555556,2.55555555555556,4,2.88888888888889
1305,51,1,3,3,3,3,4,1,3,4,1,4,2,1,-1.236,-1.018,-0.868,-2.149,-0.619,3.44444444444444,3.55555555555556,3.77777777777778,3.55555555555556,3.77777777777778,2.44444444444444,4.22222222222222,3.77777777777778,2.55555555555556,2.55555555555556,4,2.88888888888889
1308,51,2,4,4,4,4,4,4,5,5,4,4,5,4,-1.305,-0.985,-0.78,-0.982,-1.016,3.44444444444444,3.55555555555556,3.77777777777778,3.55555555555556,3.77777777777778,2.44444444444444,4.22222222222222,3.77777777777778,2.55555555555556,2.55555555555556,4,2.88888888888889
1310,51,1,4,3,4,3,4,2,4,4,4,4,4,4,-1.121,-0.701,-1.314,-1.316,-1.994,3.44444444444444,3.55555555555556,3.77777777777778,3.55555555555556,3.77777777777778,2.44444444444444,4.22222222222222,3.77777777777778,2.55555555555556,2.55555555555556,4,2.88888888888889
1313,51,2,4,4,4,3,3,3,4,3,4,1,4,1,-1.277,-1.316,-0.898,-0.673,-0.931,3.44444444444444,3.55555555555556,3.77777777777778,3.55555555555556,3.77777777777778,2.44444444444444,4.22222222222222,3.77777777777778,2.55555555555556,2.55555555555556,4,2.88888888888889
1314,51,2,4,4,4,4,4,1,4,2,1,1,3,1,-1.637,-1.08,-1.288,-0.987,-1.37,3.44444444444444,3.55555555555556,3.77777777777778,3.55555555555556,3.77777777777778,2.44444444444444,4.22222222222222,3.77777777777778,2.55555555555556,2.55555555555556,4,2.88888888888889
1315,51,1,3,3,4,4,4,3,4,4,4,3,4,3,-0.236,-0.36,-0.447,-0.918,-0.353,3.44444444444444,3.55555555555556,3.77777777777778,3.55555555555556,3.77777777777778,2.44444444444444,4.22222222222222,3.77777777777778,2.55555555555556,2.55555555555556,4,2.88888888888889
1316,51,2,4,4,4,4,4,3,5,4,2,1,5,4,-0.736,-0.285,-1.19,-0.573,-0.751,3.44444444444444,3.55555555555556,3.77777777777778,3.55555555555556,3.77777777777778,2.44444444444444,4.22222222222222,3.77777777777778,2.55555555555556,2.55555555555556,4,2.88888888888889
1330,51,1,1,3,3,3,3,2,4,4,2,4,4,4,-1.074,-1.093,-2.052,-1.618,-2.004,3.44444444444444,3.55555555555556,3.77777777777778,3.55555555555556,3.77777777777778,2.44444444444444,4.22222222222222,3.77777777777778,2.55555555555556,2.55555555555556,4,2.88888888888889
1332,52,1,1,1,1,3,1,2,4,4,1,1,4,3,1,1.204,1.248,0.693,0.159,3,3,3.4,3.8,3,1.4,3.4,3.4,2.2,2.2,3.2,1.4
1340,52,2,3,3,4,4,4,2,4,4,1,3,3,1,0.214,0.131,0.278,-0.37,0.119,3,3,3.4,3.8,3,1.4,3.4,3.4,2.2,2.2,3.2,1.4
1342,52,1,4,4,4,4,4,1,3,4,4,3,4,1,0.587,0.076,0.884,-0.605,0.368,3,3,3.4,3.8,3,1.4,3.4,3.4,2.2,2.2,3.2,1.4
1343,52,1,4,4,4,4,4,1,3,3,4,3,3,1,-0.599,-0.093,-0.147,-0.19,-0.897,3,3,3.4,3.8,3,1.4,3.4,3.4,2.2,2.2,3.2,1.4
1344,52,1,3,3,4,4,2,1,3,2,1,1,2,1,0.383,-0.295,-1.065,-0.426,-0.13,3,3,3.4,3.8,3,1.4,3.4,3.4,2.2,2.2,3.2,1.4
1352,53,2,3,4,4,4,4,3,3,3,3,2,2,2,-0.905,-0.644,0.266,-1.034,-0.368,2.66666666666667,3,3.33333333333333,3.66666666666667,4,2.33333333333333,3.66666666666667,3.33333333333333,3,2.66666666666667,3,2.33333333333333
1354,53,1,3,3,3,4,4,3,4,4,4,4,4,3,0.204,0.009,0.257,-1.234,0.221,2.66666666666667,3,3.33333333333333,3.66666666666667,4,2.33333333333333,3.66666666666667,3.33333333333333,3,2.66666666666667,3,2.33333333333333
1355,53,2,2,2,3,3,4,1,4,3,2,2,3,2,-0.133,0.247,0.069,0.914,-0.645,2.66666666666667,3,3.33333333333333,3.66666666666667,4,2.33333333333333,3.66666666666667,3.33333333333333,3,2.66666666666667,3,2.33333333333333
1357,54,1,3,3,3,4,4,1,4,4,1,3,4,1,0.012,0.177,-0.527,-0.481,-0.523,3,3,3,3.5,3,1,4,4,2,3,2.5,3
1358,54,2,3,3,3,3,2,1,4,4,3,3,1,5,1.99,1.347,1.714,1.026,1.657,3,3,3,3.5,3,1,4,4,2,3,2.5,3
1365,55,1,3,3,3,4,4,1,2,3,1,1,2,1,-1.568,-1.483,-2.037,-1.368,-1.696,3,2.77777777777778,2.77777777777778,3.22222222222222,3.55555555555556,1.66666666666667,3.44444444444444,3.11111111111111,2.88888888888889,1.77777777777778,3.22222222222222,1.44444444444444
1367,55,2,3,3,1,2,3,2,3,1,1,1,2,1,-0.51,0.287,0.344,0.247,0.49,3,2.77777777777778,2.77777777777778,3.22222222222222,3.55555555555556,1.66666666666667,3.44444444444444,3.11111111111111,2.88888888888889,1.77777777777778,3.22222222222222,1.44444444444444
1370,55,1,3,3,3,4,4,2,3,3,3,2,4,2,-0.677,-0.047,-0.381,-0.571,0.831,3,2.77777777777778,2.77777777777778,3.22222222222222,3.55555555555556,1.66666666666667,3.44444444444444,3.11111111111111,2.88888888888889,1.77777777777778,3.22222222222222,1.44444444444444
1375,55,1,3,3,2,3,4,2,3,4,4,2,4,2,-0.193,-0.239,-1.2,-0.684,-0.581,3,2.77777777777778,2.77777777777778,3.22222222222222,3.55555555555556,1.66666666666667,3.44444444444444,3.11111111111111,2.88888888888889,1.77777777777778,3.22222222222222,1.44444444444444
1378,55,1,3,3,3,4,4,1,4,4,4,1,3,1,-0.904,-0.924,-0.371,-0.156,0.017,3,2.77777777777778,2.77777777777778,3.22222222222222,3.55555555555556,1.66666666666667,3.44444444444444,3.11111111111111,2.88888888888889,1.77777777777778,3.22222222222222,1.44444444444444
1380,55,2,3,3,4,4,4,1,2,1,2,1,2,1,0.524,0.227,0.284,-0.297,-0.18,3,2.77777777777778,2.77777777777778,3.22222222222222,3.55555555555556,1.66666666666667,3.44444444444444,3.11111111111111,2.88888888888889,1.77777777777778,3.22222222222222,1.44444444444444
1385,55,2,3,2,3,3,4,1,4,5,1,1,5,1,1.071,0.938,1.038,0.898,0.535,3,2.77777777777778,2.77777777777778,3.22222222222222,3.55555555555556,1.66666666666667,3.44444444444444,3.11111111111111,2.88888888888889,1.77777777777778,3.22222222222222,1.44444444444444
1386,55,1,2,2,2,1,1,1,5,2,5,2,2,2,-1.642,-0.603,-1.988,-1.262,-1.014,3,2.77777777777778,2.77777777777778,3.22222222222222,3.55555555555556,1.66666666666667,3.44444444444444,3.11111111111111,2.88888888888889,1.77777777777778,3.22222222222222,1.44444444444444
1390,55,1,4,3,4,4,4,4,5,5,5,5,5,2,-0.449,-0.314,-0.458,0.352,0.145,3,2.77777777777778,2.77777777777778,3.22222222222222,3.55555555555556,1.66666666666667,3.44444444444444,3.11111111111111,2.88888888888889,1.77777777777778,3.22222222222222,1.44444444444444
1395,56,2,4,3,3,3,3,1,5,5,3,3,3,3,1.179,1.315,0.787,0.647,1.388,3.22222222222222,2.88888888888889,3.11111111111111,3.44444444444444,3.11111111111111,1.77777777777778,3.88888888888889,4.22222222222222,3.11111111111111,2.11111111111111,3.66666666666667,3.66666666666667
1396,56,2,3,3,3,3,3,2,5,5,5,4,5,5,0.381,0.32,0.6,-0.282,0.602,3.22222222222222,2.88888888888889,3.11111111111111,3.44444444444444,3.11111111111111,1.77777777777778,3.88888888888889,4.22222222222222,3.11111111111111,2.11111111111111,3.66666666666667,3.66666666666667
1397,56,2,3,3,3,4,3,2,3,3,4,2,3,3,0.699,0.715,0.815,0.484,0.367,3.22222222222222,2.88888888888889,3.11111111111111,3.44444444444444,3.11111111111111,1.77777777777778,3.88888888888889,4.22222222222222,3.11111111111111,2.11111111111111,3.66666666666667,3.66666666666667
1400,56,2,3,3,3,4,4,1,5,4,4,1,3,4,0.224,1.062,1.15,1.067,0.919,3.22222222222222,2.88888888888889,3.11111111111111,3.44444444444444,3.11111111111111,1.77777777777778,3.88888888888889,4.22222222222222,3.11111111111111,2.11111111111111,3.66666666666667,3.66666666666667
1403,56,2,3,3,4,3,3,1,3,4,2,1,3,4,2.269,1.736,1.756,2.27,0.74,3.22222222222222,2.88888888888889,3.11111111111111,3.44444444444444,3.11111111111111,1.77777777777778,3.88888888888889,4.22222222222222,3.11111111111111,2.11111111111111,3.66666666666667,3.66666666666667
1415,56,2,3,3,3,4,3,3,3,4,1,1,3,3,-0.373,0.333,0.468,0.776,0.243,3.22222222222222,2.88888888888889,3.11111111111111,3.44444444444444,3.11111111111111,1.77777777777778,3.88888888888889,4.22222222222222,3.11111111111111,2.11111111111111,3.66666666666667,3.66666666666667
1421,56,2,3,3,3,4,3,2,3,4,2,2,4,2,-0.078,0.167,0.739,-0.244,-0.342,3.22222222222222,2.88888888888889,3.11111111111111,3.44444444444444,3.11111111111111,1.77777777777778,3.88888888888889,4.22222222222222,3.11111111111111,2.11111111111111,3.66666666666667,3.66666666666667
1423,56,2,4,3,3,3,2,3,4,5,3,4,5,5,0.732,0.938,0.299,0.786,0.592,3.22222222222222,2.88888888888889,3.11111111111111,3.44444444444444,3.11111111111111,1.77777777777778,3.88888888888889,4.22222222222222,3.11111111111111,2.11111111111111,3.66666666666667,3.66666666666667
1424,56,2,3,2,3,3,4,1,4,4,4,1,4,4,0.254,0.553,0.833,0.58,0.521,3.22222222222222,2.88888888888889,3.11111111111111,3.44444444444444,3.11111111111111,1.77777777777778,3.88888888888889,4.22222222222222,3.11111111111111,2.11111111111111,3.66666666666667,3.66666666666667
1432,57,1,4,4,4,4,4,5,5,5,5,1,5,1,1.033,0.643,0.733,1.322,1.198,3.66666666666667,3.44444444444444,3.55555555555556,3.22222222222222,3.44444444444444,2.55555555555556,3.88888888888889,4.11111111111111,3.66666666666667,2.55555555555556,3.44444444444444,2.22222222222222
1438,57,2,4,3,4,3,4,1,1,3,2,1,1,1,0.43,0.638,-1.209,-0.39,-0.579,3.66666666666667,3.44444444444444,3.55555555555556,3.22222222222222,3.44444444444444,2.55555555555556,3.88888888888889,4.11111111111111,3.66666666666667,2.55555555555556,3.44444444444444,2.22222222222222
1439,57,1,3,3,4,2,4,1,5,5,5,1,1,1,-0.259,-0.406,-0.269,-0.212,0.199,3.66666666666667,3.44444444444444,3.55555555555556,3.22222222222222,3.44444444444444,2.55555555555556,3.88888888888889,4.11111111111111,3.66666666666667,2.55555555555556,3.44444444444444,2.22222222222222
1442,57,2,4,1,1,1,1,1,5,1,5,5,1,4,-1.177,-1.038,0.063,-0.473,0.139,3.66666666666667,3.44444444444444,3.55555555555556,3.22222222222222,3.44444444444444,2.55555555555556,3.88888888888889,4.11111111111111,3.66666666666667,2.55555555555556,3.44444444444444,2.22222222222222
1444,57,1,4,4,3,4,4,1,5,5,1,1,5,1,0.281,0.041,0.132,-0.179,0.435,3.66666666666667,3.44444444444444,3.55555555555556,3.22222222222222,3.44444444444444,2.55555555555556,3.88888888888889,4.11111111111111,3.66666666666667,2.55555555555556,3.44444444444444,2.22222222222222
1448,57,1,4,4,4,4,4,4,4,4,3,4,4,3,0.87,0.682,0.29,0.103,-0.738,3.66666666666667,3.44444444444444,3.55555555555556,3.22222222222222,3.44444444444444,2.55555555555556,3.88888888888889,4.11111111111111,3.66666666666667,2.55555555555556,3.44444444444444,2.22222222222222
1453,57,1,4,4,4,4,4,5,5,5,5,5,5,5,-0.565,-0.419,-0.371,-1.314,-0.355,3.66666666666667,3.44444444444444,3.55555555555556,3.22222222222222,3.44444444444444,2.55555555555556,3.88888888888889,4.11111111111111,3.66666666666667,2.55555555555556,3.44444444444444,2.22222222222222
1456,57,1,2,4,4,3,2,1,1,5,4,1,5,1,0.461,-1.149,-0.596,-0.787,-0.706,3.66666666666667,3.44444444444444,3.55555555555556,3.22222222222222,3.44444444444444,2.55555555555556,3.88888888888889,4.11111111111111,3.66666666666667,2.55555555555556,3.44444444444444,2.22222222222222
1459,57,1,4,4,4,4,4,4,4,4,3,4,4,3,0.581,-0.278,0.216,-0.128,0.17,3.66666666666667,3.44444444444444,3.55555555555556,3.22222222222222,3.44444444444444,2.55555555555556,3.88888888888889,4.11111111111111,3.66666666666667,2.55555555555556,3.44444444444444,2.22222222222222
1462,58,1,3,2,3,2,3,2,2,5,3,2,2,3,0.993,0.535,1.006,0.81,0.243,3.2,2.8,3.4,3.2,3.4,1.4,3.4,4,3,2.4,3,3.4
1464,58,1,3,3,3,4,3,1,4,4,4,2,2,3,0.988,0.306,1.147,0.311,0.712,3.2,2.8,3.4,3.2,3.4,1.4,3.4,4,3,2.4,3,3.4
1467,58,1,4,3,4,4,4,1,4,4,4,4,4,4,0.507,-0.34,-0.192,0.563,0.085,3.2,2.8,3.4,3.2,3.4,1.4,3.4,4,3,2.4,3,3.4
1474,58,2,3,3,3,2,3,1,4,4,1,1,4,4,-0.239,-0.97,-0.328,-0.54,-0.966,3.2,2.8,3.4,3.2,3.4,1.4,3.4,4,3,2.4,3,3.4
1475,58,1,3,3,4,4,4,2,3,3,3,3,3,3,0.542,-0.103,0.805,0.507,-0.128,3.2,2.8,3.4,3.2,3.4,1.4,3.4,4,3,2.4,3,3.4
1479,59,1,3,2,3,3,3,4,5,5,4,4,5,5,1.31,1.625,1.443,1.417,1.147,3.09090909090909,2.63636363636364,3.18181818181818,3.18181818181818,3.18181818181818,2.63636363636364,4.18181818181818,4,3.63636363636364,2.63636363636364,3.72727272727273,4.45454545454545
1481,59,1,4,4,4,4,4,2,4,4,3,1,4,4,0.021,0.366,-0.104,0.91,0.388,3.09090909090909,2.63636363636364,3.18181818181818,3.18181818181818,3.18181818181818,2.63636363636364,4.18181818181818,4,3.63636363636364,2.63636363636364,3.72727272727273,4.45454545454545
1484,59,1,3,1,3,3,3,4,5,5,5,4,4,5,-0.563,-0.349,-0.38,0.003,-0.703,3.09090909090909,2.63636363636364,3.18181818181818,3.18181818181818,3.18181818181818,2.63636363636364,4.18181818181818,4,3.63636363636364,2.63636363636364,3.72727272727273,4.45454545454545
1489,59,2,3,3,4,4,3,4,5,5,5,3,5,5,0.725,1.504,0.203,0.824,1.544,3.09090909090909,2.63636363636364,3.18181818181818,3.18181818181818,3.18181818181818,2.63636363636364,4.18181818181818,4,3.63636363636364,2.63636363636364,3.72727272727273,4.45454545454545
1490,59,1,3,1,3,2,3,4,4,4,4,3,4,5,1.388,0.704,1.61,1.023,1.112,3.09090909090909,2.63636363636364,3.18181818181818,3.18181818181818,3.18181818181818,2.63636363636364,4.18181818181818,4,3.63636363636364,2.63636363636364,3.72727272727273,4.45454545454545
1493,59,1,3,3,3,4,4,1,4,3,2,1,1,3,-0.023,0.625,-0.103,0.821,0.333,3.09090909090909,2.63636363636364,3.18181818181818,3.18181818181818,3.18181818181818,2.63636363636364,4.18181818181818,4,3.63636363636364,2.63636363636364,3.72727272727273,4.45454545454545
1494,59,2,3,3,3,3,3,3,4,3,4,2,3,4,1.207,0.973,1.207,1.023,1.958,3.09090909090909,2.63636363636364,3.18181818181818,3.18181818181818,3.18181818181818,2.63636363636364,4.18181818181818,4,3.63636363636364,2.63636363636364,3.72727272727273,4.45454545454545
1495,59,1,3,3,3,4,4,3,4,4,4,3,3,4,0.153,-0.109,0.598,0.423,0.577,3.09090909090909,2.63636363636364,3.18181818181818,3.18181818181818,3.18181818181818,2.63636363636364,4.18181818181818,4,3.63636363636364,2.63636363636364,3.72727272727273,4.45454545454545
1496,59,2,3,3,3,2,2,1,3,3,3,2,3,4,0.336,0.466,0.074,0.133,0.455,3.09090909090909,2.63636363636364,3.18181818181818,3.18181818181818,3.18181818181818,2.63636363636364,4.18181818181818,4,3.63636363636364,2.63636363636364,3.72727272727273,4.45454545454545
1499,59,1,3,3,3,3,3,2,4,4,2,2,4,5,0.619,0.018,-0.16,0.224,0.185,3.09090909090909,2.63636363636364,3.18181818181818,3.18181818181818,3.18181818181818,2.63636363636364,4.18181818181818,4,3.63636363636364,2.63636363636364,3.72727272727273,4.45454545454545
1506,59,1,3,3,3,3,3,1,4,4,4,4,5,5,2.383,2.309,2.686,2.339,2.975,3.09090909090909,2.63636363636364,3.18181818181818,3.18181818181818,3.18181818181818,2.63636363636364,4.18181818181818,4,3.63636363636364,2.63636363636364,3.72727272727273,4.45454545454545
1513,60,2,2,2,3,3,4,2,4,3,1,1,3,1,-0.236,0.021,0.112,-0.109,0.302,3,2.71428571428571,3.42857142857143,3.42857142857143,3.28571428571429,2,3.85714285714286,3.57142857142857,2.14285714285714,2,3,2
1514,60,2,3,2,3,3,3,1,5,4,1,1,3,1,0.326,0.669,-0.16,0.663,0.422,3,2.71428571428571,3.42857142857143,3.42857142857143,3.28571428571429,2,3.85714285714286,3.57142857142857,2.14285714285714,2,3,2
1521,60,1,3,3,3,3,3,3,3,2,2,3,2,2,0.022,0.423,0.088,0.529,0.311,3,2.71428571428571,3.42857142857143,3.42857142857143,3.28571428571429,2,3.85714285714286,3.57142857142857,2.14285714285714,2,3,2
1522,60,1,3,3,4,4,3,2,3,4,4,2,2,2,0.349,0.546,-0.338,-0.112,-0.254,3,2.71428571428571,3.42857142857143,3.42857142857143,3.28571428571429,2,3.85714285714286,3.57142857142857,2.14285714285714,2,3,2
1531,60,1,3,3,4,4,4,1,5,5,1,1,5,1,1.835,1.698,1.55,1.277,1.502,3,2.71428571428571,3.42857142857143,3.42857142857143,3.28571428571429,2,3.85714285714286,3.57142857142857,2.14285714285714,2,3,2
1535,60,2,4,3,4,4,3,4,5,5,5,5,5,5,1.115,1.251,1.351,0.639,1.448,3,2.71428571428571,3.42857142857143,3.42857142857143,3.28571428571429,2,3.85714285714286,3.57142857142857,2.14285714285714,2,3,2
1537,60,2,3,3,3,3,3,1,2,2,1,1,1,2,0.517,0.254,0.646,0.516,0.14,3,2.71428571428571,3.42857142857143,3.42857142857143,3.28571428571429,2,3.85714285714286,3.57142857142857,2.14285714285714,2,3,2
1546,61,1,3,1,3,3,3,1,5,5,4,3,2,5,1.151,1.399,0.905,1.484,1.642,3.16666666666667,2.66666666666667,3.16666666666667,3.33333333333333,3.33333333333333,2.33333333333333,4.16666666666667,4.08333333333333,3.5,3,3.66666666666667,3.58333333333333
1552,61,2,4,4,4,4,4,2,2,2,2,1,2,2,0.276,0.451,0.631,0.141,0.102,3.16666666666667,2.66666666666667,3.16666666666667,3.33333333333333,3.33333333333333,2.33333333333333,4.16666666666667,4.08333333333333,3.5,3,3.66666666666667,3.58333333333333
1555,61,1,4,4,4,4,4,4,5,5,5,5,5,5,2.453,0.987,1.244,2.206,1.951,3.16666666666667,2.66666666666667,3.16666666666667,3.33333333333333,3.33333333333333,2.33333333333333,4.16666666666667,4.08333333333333,3.5,3,3.66666666666667,3.58333333333333
1556,61,1,2,1,3,3,3,3,5,5,4,5,4,4,0.866,1.33,0.668,0.953,1.335,3.16666666666667,2.66666666666667,3.16666666666667,3.33333333333333,3.33333333333333,2.33333333333333,4.16666666666667,4.08333333333333,3.5,3,3.66666666666667,3.58333333333333
1561,61,1,3,2,3,3,3,1,3,3,3,4,4,3,0.834,0.714,0.714,1.089,1.619,3.16666666666667,2.66666666666667,3.16666666666667,3.33333333333333,3.33333333333333,2.33333333333333,4.16666666666667,4.08333333333333,3.5,3,3.66666666666667,3.58333333333333
1562,61,1,4,4,4,4,4,5,5,5,5,5,5,5,1.807,2.388,1.6,0.777,1.057,3.16666666666667,2.66666666666667,3.16666666666667,3.33333333333333,3.33333333333333,2.33333333333333,4.16666666666667,4.08333333333333,3.5,3,3.66666666666667,3.58333333333333
1564,61,2,3,3,3,3,3,1,3,3,3,1,3,1,1.048,1.342,1.374,1.191,1.088,3.16666666666667,2.66666666666667,3.16666666666667,3.33333333333333,3.33333333333333,2.33333333333333,4.16666666666667,4.08333333333333,3.5,3,3.66666666666667,3.58333333333333
1567,61,2,3,3,3,2,3,3,5,4,1,1,4,4,1.231,1.165,1.399,-0.032,1.361,3.16666666666667,2.66666666666667,3.16666666666667,3.33333333333333,3.33333333333333,2.33333333333333,4.16666666666667,4.08333333333333,3.5,3,3.66666666666667,3.58333333333333
1569,61,1,2,2,2,3,3,1,4,4,4,2,4,4,-0.046,0.086,0.916,0.697,0.593,3.16666666666667,2.66666666666667,3.16666666666667,3.33333333333333,3.33333333333333,2.33333333333333,4.16666666666667,4.08333333333333,3.5,3,3.66666666666667,3.58333333333333
1570,61,1,4,4,4,4,4,3,5,5,4,3,3,5,0.393,0.175,0.411,0.842,0.242,3.16666666666667,2.66666666666667,3.16666666666667,3.33333333333333,3.33333333333333,2.33333333333333,4.16666666666667,4.08333333333333,3.5,3,3.66666666666667,3.58333333333333
1571,61,2,3,1,3,4,2,2,4,3,3,4,4,1,0.564,0.692,1.42,0.753,0.502,3.16666666666667,2.66666666666667,3.16666666666667,3.33333333333333,3.33333333333333,2.33333333333333,4.16666666666667,4.08333333333333,3.5,3,3.66666666666667,3.58333333333333
1572,61,1,3,3,2,3,4,2,4,5,4,2,4,4,0.13,0.587,0.453,0.097,0.306,3.16666666666667,2.66666666666667,3.16666666666667,3.33333333333333,3.33333333333333,2.33333333333333,4.16666666666667,4.08333333333333,3.5,3,3.66666666666667,3.58333333333333
1581,62,2,3,3,2,3,3,3,4,2,4,5,1,4,-1.039,-0.149,-1.043,-0.954,-1.236,2.33333333333333,2.66666666666667,2.44444444444444,3,3.33333333333333,1.55555555555556,3,1.44444444444444,1.77777777777778,2.55555555555556,2.88888888888889,2.55555555555556
1583,62,2,1,3,2,1,4,1,2,1,1,1,1,1,-0.712,-2.046,-1.189,-0.965,-1.958,2.33333333333333,2.66666666666667,2.44444444444444,3,3.33333333333333,1.55555555555556,3,1.44444444444444,1.77777777777778,2.55555555555556,2.88888888888889,2.55555555555556
1590,62,1,3,3,3,4,4,1,3,2,4,1,5,2,0.52,0.817,0.1,1.092,0.413,2.33333333333333,2.66666666666667,2.44444444444444,3,3.33333333333333,1.55555555555556,3,1.44444444444444,1.77777777777778,2.55555555555556,2.88888888888889,2.55555555555556
1591,62,2,1,1,2,3,4,2,1,1,1,1,1,2,-1.116,-0.944,-0.078,-0.884,-0.771,2.33333333333333,2.66666666666667,2.44444444444444,3,3.33333333333333,1.55555555555556,3,1.44444444444444,1.77777777777778,2.55555555555556,2.88888888888889,2.55555555555556
1594,62,2,1,1,2,3,2,1,4,2,1,4,1,1,-1.436,-1.295,-0.798,-1.124,-0.955,2.33333333333333,2.66666666666667,2.44444444444444,3,3.33333333333333,1.55555555555556,3,1.44444444444444,1.77777777777778,2.55555555555556,2.88888888888889,2.55555555555556
1595,62,1,4,4,3,3,4,1,5,1,1,4,5,4,0.11,-0.926,-1.09,-0.473,-0.572,2.33333333333333,2.66666666666667,2.44444444444444,3,3.33333333333333,1.55555555555556,3,1.44444444444444,1.77777777777778,2.55555555555556,2.88888888888889,2.55555555555556
1601,62,2,3,4,3,4,4,1,4,1,1,4,5,5,0.341,-0.124,-0.491,0.038,-0.386,2.33333333333333,2.66666666666667,2.44444444444444,3,3.33333333333333,1.55555555555556,3,1.44444444444444,1.77777777777778,2.55555555555556,2.88888888888889,2.55555555555556
1604,62,1,4,4,4,4,2,3,3,2,2,2,5,3,-0.691,-0.779,-0.876,-1.461,-0.379,2.33333333333333,2.66666666666667,2.44444444444444,3,3.33333333333333,1.55555555555556,3,1.44444444444444,1.77777777777778,2.55555555555556,2.88888888888889,2.55555555555556
